/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/data/in_memory_dataset.py:300: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
Epoch  99[1.200s]: LR: 0.00017, Loss: 0.21490, Train acc: 0.93350, Validation Loss: 1.78428, Validation acc: 0.485000
Epoch 100[1.173s]: LR: 0.00017, Loss: 0.23076, Test Loss: 1.03254, Test acc: 0.69000
Epoch 101[1.359s]: LR: 0.00017, Loss: 0.21915, Train acc: 0.93472, Validation Loss: 1.74736, Validation acc: 0.490000
Epoch 102[1.254s]: LR: 0.00017, Loss: 0.21394, Train acc: 0.93350, Validation Loss: 1.79593, Validation acc: 0.490000
Epoch 103[1.193s]: LR: 0.00017, Loss: 0.22247, Train acc: 0.92984, Validation Loss: 1.86169, Validation acc: 0.465000
Epoch 104[1.203s]: LR: 0.00017, Loss: 0.21633, Train acc: 0.93533, Validation Loss: 1.77388, Validation acc: 0.485000
Epoch 105[1.192s]: LR: 0.00013, Loss: 0.21518, Train acc: 0.93594, Validation Loss: 1.70199, Validation acc: 0.475000
Epoch 106[1.179s]: LR: 0.00013, Loss: 0.22028, Train acc: 0.93167, Validation Loss: 1.61749, Validation acc: 0.485000
Epoch 107[1.231s]: LR: 0.00013, Loss: 0.21755, Train acc: 0.93472, Validation Loss: 1.72779, Validation acc: 0.470000
Epoch 108[1.222s]: LR: 0.00013, Loss: 0.21481, Train acc: 0.93289, Validation Loss: 1.78413, Validation acc: 0.485000
Epoch 109[1.241s]: LR: 0.00013, Loss: 0.21147, Train acc: 0.92739, Validation Loss: 1.96650, Validation acc: 0.465000
Epoch 110[1.189s]: LR: 0.00013, Loss: 0.21794, Test Loss: 1.08341, Test acc: 0.68000
Epoch 111[1.223s]: LR: 0.00013, Loss: 0.21617, Train acc: 0.93472, Validation Loss: 1.75010, Validation acc: 0.485000
Epoch 112[1.215s]: LR: 0.00013, Loss: 0.21546, Train acc: 0.93655, Validation Loss: 1.71423, Validation acc: 0.495000
Epoch 113[1.300s]: LR: 0.00013, Loss: 0.21287, Train acc: 0.93533, Validation Loss: 1.70505, Validation acc: 0.475000
Epoch 114[1.244s]: LR: 0.00013, Loss: 0.21420, Train acc: 0.92800, Validation Loss: 1.58620, Validation acc: 0.495000
Epoch 115[1.214s]: LR: 0.00013, Loss: 0.21510, Train acc: 0.93533, Validation Loss: 1.79975, Validation acc: 0.485000
Epoch 116[1.206s]: LR: 0.00011, Loss: 0.20407, Train acc: 0.93533, Validation Loss: 1.76580, Validation acc: 0.485000
Epoch 117[1.302s]: LR: 0.00011, Loss: 0.21591, Train acc: 0.93411, Validation Loss: 1.75447, Validation acc: 0.485000
Epoch 118[1.531s]: LR: 0.00011, Loss: 0.20698, Train acc: 0.93533, Validation Loss: 1.76036, Validation acc: 0.475000
Epoch 119[1.618s]: LR: 0.00011, Loss: 0.20891, Train acc: 0.93350, Validation Loss: 1.85775, Validation acc: 0.475000
Epoch 120[1.319s]: LR: 0.00011, Loss: 0.20633, Test Loss: 1.10091, Test acc: 0.68000
Epoch 121[1.237s]: LR: 0.00011, Loss: 0.21206, Train acc: 0.93411, Validation Loss: 1.87104, Validation acc: 0.480000
Epoch 122[1.244s]: LR: 0.00011, Loss: 0.21149, Train acc: 0.93411, Validation Loss: 1.76914, Validation acc: 0.485000
Epoch 123[1.245s]: LR: 0.00011, Loss: 0.21250, Train acc: 0.93716, Validation Loss: 1.78668, Validation acc: 0.485000
Epoch 124[1.243s]: LR: 0.00011, Loss: 0.20436, Train acc: 0.93228, Validation Loss: 1.63840, Validation acc: 0.480000
Epoch 125[1.261s]: LR: 0.00011, Loss: 0.21066, Train acc: 0.93655, Validation Loss: 1.74228, Validation acc: 0.485000
Epoch 126[1.186s]: LR: 0.00011, Loss: 0.20764, Train acc: 0.93167, Validation Loss: 1.95665, Validation acc: 0.470000
Epoch 127[1.171s]: LR: 0.00009, Loss: 0.20916, Train acc: 0.93533, Validation Loss: 1.83624, Validation acc: 0.485000
Epoch 128[1.177s]: LR: 0.00009, Loss: 0.20336, Train acc: 0.93716, Validation Loss: 1.83420, Validation acc: 0.485000
Epoch 129[1.160s]: LR: 0.00009, Loss: 0.21392, Train acc: 0.93594, Validation Loss: 1.73750, Validation acc: 0.470000
Epoch 130[1.176s]: LR: 0.00009, Loss: 0.20712, Test Loss: 1.09782, Test acc: 0.68000
Epoch 131[1.241s]: LR: 0.00009, Loss: 0.20806, Train acc: 0.93472, Validation Loss: 1.76718, Validation acc: 0.490000
Epoch 132[1.243s]: LR: 0.00009, Loss: 0.20958, Train acc: 0.93533, Validation Loss: 1.75251, Validation acc: 0.485000
Epoch 133[1.229s]: LR: 0.00009, Loss: 0.20422, Train acc: 0.93472, Validation Loss: 1.92477, Validation acc: 0.475000
Epoch 134[1.252s]: LR: 0.00009, Loss: 0.20581, Train acc: 0.93655, Validation Loss: 1.83472, Validation acc: 0.485000
Epoch 135[1.248s]: LR: 0.00009, Loss: 0.20863, Train acc: 0.93106, Validation Loss: 1.94800, Validation acc: 0.475000
Epoch 136[1.227s]: LR: 0.00009, Loss: 0.20698, Train acc: 0.93472, Validation Loss: 1.85557, Validation acc: 0.485000
Epoch 137[1.171s]: LR: 0.00009, Loss: 0.20162, Train acc: 0.93533, Validation Loss: 1.76162, Validation acc: 0.470000
Epoch 138[1.265s]: LR: 0.00007, Loss: 0.20364, Train acc: 0.93594, Validation Loss: 1.83302, Validation acc: 0.485000
Epoch 139[1.174s]: LR: 0.00007, Loss: 0.21043, Train acc: 0.93716, Validation Loss: 1.70523, Validation acc: 0.465000
Epoch 140[1.189s]: LR: 0.00007, Loss: 0.20363, Test Loss: 1.13077, Test acc: 0.68000
Epoch 141[1.173s]: LR: 0.00007, Loss: 0.20573, Train acc: 0.93655, Validation Loss: 1.78109, Validation acc: 0.485000
Epoch 142[1.234s]: LR: 0.00007, Loss: 0.20445, Train acc: 0.93655, Validation Loss: 1.76078, Validation acc: 0.490000
Epoch 143[1.504s]: LR: 0.00007, Loss: 0.20592, Train acc: 0.93594, Validation Loss: 1.87007, Validation acc: 0.485000
Epoch 144[1.379s]: LR: 0.00007, Loss: 0.20639, Train acc: 0.93533, Validation Loss: 1.92273, Validation acc: 0.475000
Epoch 145[1.349s]: LR: 0.00007, Loss: 0.20516, Train acc: 0.93655, Validation Loss: 1.68686, Validation acc: 0.480000
Epoch 146[1.333s]: LR: 0.00007, Loss: 0.20755, Train acc: 0.93594, Validation Loss: 1.80222, Validation acc: 0.495000
Epoch 147[1.261s]: LR: 0.00007, Loss: 0.20476, Train acc: 0.93594, Validation Loss: 1.77507, Validation acc: 0.480000
Epoch 148[1.301s]: LR: 0.00007, Loss: 0.20431, Train acc: 0.93472, Validation Loss: 1.91940, Validation acc: 0.475000
Epoch 149[1.231s]: LR: 0.00005, Loss: 0.20740, Train acc: 0.93655, Validation Loss: 1.85750, Validation acc: 0.485000
Epoch 150[1.268s]: LR: 0.00005, Loss: 0.20319, Test Loss: 1.12747, Test acc: 0.68000
Epoch 151[1.189s]: LR: 0.00005, Loss: 0.20706, Train acc: 0.93655, Validation Loss: 1.86526, Validation acc: 0.485000
Epoch 152[1.167s]: LR: 0.00005, Loss: 0.20711, Train acc: 0.93594, Validation Loss: 1.80230, Validation acc: 0.490000
Epoch 153[1.552s]: LR: 0.00005, Loss: 0.19834, Train acc: 0.93533, Validation Loss: 1.88788, Validation acc: 0.485000
Epoch 154[1.282s]: LR: 0.00005, Loss: 0.20499, Train acc: 0.93655, Validation Loss: 1.83031, Validation acc: 0.485000
Epoch 155[1.154s]: LR: 0.00005, Loss: 0.20606, Train acc: 0.93594, Validation Loss: 1.84986, Validation acc: 0.485000
Epoch 156[1.202s]: LR: 0.00005, Loss: 0.20313, Train acc: 0.93533, Validation Loss: 1.84470, Validation acc: 0.485000
Epoch 157[1.199s]: LR: 0.00005, Loss: 0.20401, Train acc: 0.93594, Validation Loss: 1.83463, Validation acc: 0.485000
