/opt/anaconda3/envs/d4explainer/lib/python3.8/site-packages/torch_geometric/deprecation.py:26: UserWarning: 'data.DataLoader' is deprecated, use 'loader.DataLoader' instead
  warnings.warn(out)
Epoch 141[2.193s]: LR: 0.00013, Loss: 0.41889, Train acc: 0.82315, Validation Loss: 0.63259, Validation acc: 0.762000
Epoch 142[2.130s]: LR: 0.00013, Loss: 0.40964, Train acc: 0.82379, Validation Loss: 0.63449, Validation acc: 0.766000
Epoch 143[2.107s]: LR: 0.00011, Loss: 0.41488, Train acc: 0.82605, Validation Loss: 0.63123, Validation acc: 0.770000
Epoch 144[2.295s]: LR: 0.00011, Loss: 0.41382, Train acc: 0.82476, Validation Loss: 0.63179, Validation acc: 0.768000
Epoch 145[2.136s]: LR: 0.00011, Loss: 0.40747, Train acc: 0.82251, Validation Loss: 0.63318, Validation acc: 0.758000
Epoch 146[2.111s]: LR: 0.00011, Loss: 0.40622, Train acc: 0.82412, Validation Loss: 0.63098, Validation acc: 0.764000
Epoch 147[2.444s]: LR: 0.00011, Loss: 0.40741, Train acc: 0.82412, Validation Loss: 0.63291, Validation acc: 0.772000
Epoch 148[2.207s]: LR: 0.00011, Loss: 0.41505, Train acc: 0.82444, Validation Loss: 0.63204, Validation acc: 0.768000
Epoch 149[2.553s]: LR: 0.00011, Loss: 0.40637, Train acc: 0.82476, Validation Loss: 0.63361, Validation acc: 0.768000
Epoch 150[2.557s]: LR: 0.00011, Loss: 0.40844, Test Loss: 0.51821, Test acc: 0.77000
Epoch 151[2.188s]: LR: 0.00011, Loss: 0.40653, Train acc: 0.82315, Validation Loss: 0.63668, Validation acc: 0.758000
Epoch 152[2.272s]: LR: 0.00011, Loss: 0.41030, Train acc: 0.82508, Validation Loss: 0.63436, Validation acc: 0.774000
Epoch 153[2.281s]: LR: 0.00011, Loss: 0.41347, Train acc: 0.82347, Validation Loss: 0.63253, Validation acc: 0.754000
Epoch 154[2.159s]: LR: 0.00009, Loss: 0.40850, Train acc: 0.82637, Validation Loss: 0.63312, Validation acc: 0.768000
Epoch 155[2.243s]: LR: 0.00009, Loss: 0.41017, Train acc: 0.82251, Validation Loss: 0.63749, Validation acc: 0.770000
Epoch 156[2.161s]: LR: 0.00009, Loss: 0.41367, Train acc: 0.82315, Validation Loss: 0.63722, Validation acc: 0.752000
Epoch 157[2.165s]: LR: 0.00009, Loss: 0.40670, Train acc: 0.82605, Validation Loss: 0.63451, Validation acc: 0.768000
Epoch 158[2.126s]: LR: 0.00009, Loss: 0.40857, Train acc: 0.82701, Validation Loss: 0.63673, Validation acc: 0.762000
Epoch 159[2.158s]: LR: 0.00009, Loss: 0.40634, Train acc: 0.82508, Validation Loss: 0.63760, Validation acc: 0.764000
Epoch 160[2.236s]: LR: 0.00009, Loss: 0.40503, Test Loss: 0.51763, Test acc: 0.77200
Epoch 161[2.160s]: LR: 0.00009, Loss: 0.40733, Train acc: 0.82637, Validation Loss: 0.63885, Validation acc: 0.760000
Epoch 162[2.260s]: LR: 0.00009, Loss: 0.40401, Train acc: 0.81897, Validation Loss: 0.64164, Validation acc: 0.750000
Epoch 163[2.114s]: LR: 0.00009, Loss: 0.41028, Train acc: 0.82540, Validation Loss: 0.63662, Validation acc: 0.772000
Epoch 164[2.402s]: LR: 0.00009, Loss: 0.41179, Train acc: 0.82894, Validation Loss: 0.63452, Validation acc: 0.770000
Epoch 165[2.151s]: LR: 0.00007, Loss: 0.40501, Train acc: 0.82669, Validation Loss: 0.63739, Validation acc: 0.766000
Epoch 166[2.115s]: LR: 0.00007, Loss: 0.40366, Train acc: 0.82830, Validation Loss: 0.63568, Validation acc: 0.772000
Epoch 167[2.158s]: LR: 0.00007, Loss: 0.40802, Train acc: 0.82830, Validation Loss: 0.63588, Validation acc: 0.776000
Epoch 168[2.148s]: LR: 0.00007, Loss: 0.40754, Train acc: 0.82444, Validation Loss: 0.64007, Validation acc: 0.762000
